x, y, u, u_exact
0.000000, 0.000000, 0.000000, 0.000000
0.010101, 0.000000, 0.000000, 0.000000
0.020202, 0.000000, 0.000000, 0.000000
0.030303, 0.000000, 0.000000, 0.000000
0.040404, 0.000000, 0.000000, 0.000000
0.050505, 0.000000, 0.000000, 0.000000
0.060606, 0.000000, 0.000000, 0.000000
0.070707, 0.000000, 0.000000, 0.000000
0.080808, 0.000000, 0.000000, 0.000000
0.090909, 0.000000, 0.000000, 0.000000
0.101010, 0.000000, 0.000000, 0.000000
0.111111, 0.000000, 0.000000, 0.000000
0.121212, 0.000000, 0.000000, 0.000000
0.131313, 0.000000, 0.000000, 0.000000
0.141414, 0.000000, 0.000000, 0.000000
0.151515, 0.000000, 0.000000, 0.000000
0.161616, 0.000000, 0.000000, 0.000000
0.171717, 0.000000, 0.000000, 0.000000
0.181818, 0.000000, 0.000000, 0.000000
0.191919, 0.000000, 0.000000, 0.000000
0.202020, 0.000000, 0.000000, 0.000000
0.212121, 0.000000, 0.000000, 0.000000
0.222222, 0.000000, 0.000000, 0.000000
0.232323, 0.000000, 0.000000, 0.000000
0.242424, 0.000000, 0.000000, 0.000000
0.252525, 0.000000, 0.000000, 0.000000
0.262626, 0.000000, 0.000000, 0.000000
0.272727, 0.000000, 0.000000, 0.000000
0.282828, 0.000000, 0.000000, 0.000000
0.292929, 0.000000, 0.000000, 0.000000
0.303030, 0.000000, 0.000000, 0.000000
0.313131, 0.000000, 0.000000, 0.000000
0.323232, 0.000000, 0.000000, 0.000000
0.333333, 0.000000, 0.000000, 0.000000
0.343434, 0.000000, 0.000000, 0.000000
0.353535, 0.000000, 0.000000, 0.000000
0.363636, 0.000000, 0.000000, 0.000000
0.373737, 0.000000, 0.000000, 0.000000
0.383838, 0.000000, 0.000000, 0.000000
0.393939, 0.000000, 0.000000, 0.000000
0.404040, 0.000000, 0.000000, 0.000000
0.414141, 0.000000, 0.000000, 0.000000
0.424242, 0.000000, 0.000000, 0.000000
0.434343, 0.000000, 0.000000, 0.000000
0.444444, 0.000000, 0.000000, 0.000000
0.454545, 0.000000, 0.000000, 0.000000
0.464646, 0.000000, 0.000000, 0.000000
0.474747, 0.000000, 0.000000, 0.000000
0.484848, 0.000000, 0.000000, 0.000000
0.494949, 0.000000, 0.000000, 0.000000
0.505051, 0.000000, 0.000000, -0.000000
0.515152, 0.000000, 0.000000, -0.000000
0.525253, 0.000000, 0.000000, -0.000000
0.535354, 0.000000, 0.000000, -0.000000
0.545455, 0.000000, 0.000000, -0.000000
0.555556, 0.000000, 0.000000, -0.000000
0.565657, 0.000000, 0.000000, -0.000000
0.575758, 0.000000, 0.000000, -0.000000
0.585859, 0.000000, 0.000000, -0.000000
0.595960, 0.000000, 0.000000, -0.000000
0.606061, 0.000000, 0.000000, -0.000000
0.616162, 0.000000, 0.000000, -0.000000
0.626263, 0.000000, 0.000000, -0.000000
0.636364, 0.000000, 0.000000, -0.000000
0.646465, 0.000000, 0.000000, -0.000000
0.656566, 0.000000, 0.000000, -0.000000
0.666667, 0.000000, 0.000000, -0.000000
0.676768, 0.000000, 0.000000, -0.000000
0.686869, 0.000000, 0.000000, -0.000000
0.696970, 0.000000, 0.000000, -0.000000
0.707071, 0.000000, 0.000000, -0.000000
0.717172, 0.000000, 0.000000, -0.000000
0.727273, 0.000000, 0.000000, -0.000000
0.737374, 0.000000, 0.000000, -0.000000
0.747475, 0.000000, 0.000000, -0.000000
0.757576, 0.000000, 0.000000, -0.000000
0.767677, 0.000000, 0.000000, -0.000000
0.777778, 0.000000, 0.000000, -0.000000
0.787879, 0.000000, 0.000000, -0.000000
0.797980, 0.000000, 0.000000, -0.000000
0.808081, 0.000000, 0.000000, -0.000000
0.818182, 0.000000, 0.000000, -0.000000
0.828283, 0.000000, 0.000000, -0.000000
0.838384, 0.000000, 0.000000, -0.000000
0.848485, 0.000000, 0.000000, -0.000000
0.858586, 0.000000, 0.000000, -0.000000
0.868687, 0.000000, 0.000000, -0.000000
0.878788, 0.000000, 0.000000, -0.000000
0.888889, 0.000000, 0.000000, -0.000000
0.898990, 0.000000, 0.000000, -0.000000
0.909091, 0.000000, 0.000000, -0.000000
0.919192, 0.000000, 0.000000, -0.000000
0.929293, 0.000000, 0.000000, -0.000000
0.939394, 0.000000, 0.000000, -0.000000
0.949495, 0.000000, 0.000000, -0.000000
0.959596, 0.000000, 0.000000, -0.000000
0.969697, 0.000000, 0.000000, -0.000000
0.979798, 0.000000, 0.000000, -0.000000
0.989899, 0.000000, 0.000000, -0.000000
1.000000, 0.000000, 0.000000, -0.000000
0.000000, 0.010101, 0.000000, 0.000000
0.010101, 0.010101, 0.004024, 0.004023
0.020202, 0.010101, 0.008032, 0.008029
0.030303, 0.010101, 0.012007, 0.012003
0.040404, 0.010101, 0.015934, 0.015929
0.050505, 0.010101, 0.019797, 0.019790
0.060606, 0.010101, 0.023580, 0.023572
0.070707, 0.010101, 0.027268, 0.027259
0.080808, 0.010101, 0.030847, 0.030837
0.090909, 0.010101, 0.034301, 0.034290
0.101010, 0.010101, 0.037617, 0.037605
0.111111, 0.010101, 0.040781, 0.040768
0.121212, 0.010101, 0.043782, 0.043768
0.131313, 0.010101, 0.046606, 0.046591
0.141414, 0.010101, 0.049242, 0.049226
0.151515, 0.010101, 0.051680, 0.051664
0.161616, 0.010101, 0.053910, 0.053893
0.171717, 0.010101, 0.055923, 0.055905
0.181818, 0.010101, 0.057711, 0.057692
0.191919, 0.010101, 0.059267, 0.059247
0.202020, 0.010101, 0.060583, 0.060564
0.212121, 0.010101, 0.061656, 0.061636
0.222222, 0.010101, 0.062481, 0.062460
0.232323, 0.010101, 0.063054, 0.063033
0.242424, 0.010101, 0.063373, 0.063352
0.252525, 0.010101, 0.063437, 0.063416
0.262626, 0.010101, 0.063245, 0.063224
0.272727, 0.010101, 0.062799, 0.062778
0.282828, 0.010101, 0.062100, 0.062079
0.292929, 0.010101, 0.061151, 0.061131
0.303030, 0.010101, 0.059955, 0.059936
0.313131, 0.010101, 0.058518, 0.058499
0.323232, 0.010101, 0.056846, 0.056827
0.333333, 0.010101, 0.054945, 0.054927
0.343434, 0.010101, 0.052822, 0.052805
0.353535, 0.010101, 0.050487, 0.050470
0.363636, 0.010101, 0.047948, 0.047933
0.373737, 0.010101, 0.045217, 0.045202
0.383838, 0.010101, 0.042303, 0.042289
0.393939, 0.010101, 0.039219, 0.039206
0.404040, 0.010101, 0.035977, 0.035965
0.414141, 0.010101, 0.032590, 0.032579
0.424242, 0.010101, 0.029072, 0.029063
0.434343, 0.010101, 0.025437, 0.025429
0.444444, 0.010101, 0.021699, 0.021692
0.454545, 0.010101, 0.017874, 0.017869
0.464646, 0.010101, 0.013978, 0.013973
0.474747, 0.010101, 0.010024, 0.010021
0.484848, 0.010101, 0.006031, 0.006029
0.494949, 0.010101, 0.002013, 0.002012
0.505051, 0.010101, -0.002013, -0.002012
0.515152, 0.010101, -0.006031, -0.006029
0.525253, 0.010101, -0.010024, -0.010021
0.535354, 0.010101, -0.013978, -0.013973
0.545455, 0.010101, -0.017874, -0.017869
0.555556, 0.010101, -0.021699, -0.021692
0.565657, 0.010101, -0.025437, -0.025429
0.575758, 0.010101, -0.029072, -0.029063
0.585859, 0.010101, -0.032590, -0.032579
0.595960, 0.010101, -0.035977, -0.035965
0.606061, 0.010101, -0.039219, -0.039206
0.616162, 0.010101, -0.042303, -0.042289
0.626263, 0.010101, -0.045217, -0.045202
0.636364, 0.010101, -0.047948, -0.047933
0.646465, 0.010101, -0.050487, -0.050470
0.656566, 0.010101, -0.052822, -0.052805
0.666667, 0.010101, -0.054945, -0.054927
0.676768, 0.010101, -0.056846, -0.056827
0.686869, 0.010101, -0.058518, -0.058499
0.696970, 0.010101, -0.059955, -0.059936
0.707071, 0.010101, -0.061151, -0.061131
0.717172, 0.010101, -0.062100, -0.062079
0.727273, 0.010101, -0.062799, -0.062778
0.737374, 0.010101, -0.063245, -0.063224
0.747475, 0.010101, -0.063437, -0.063416
0.757576, 0.010101, -0.063373, -0.063352
0.767677, 0.010101, -0.063054, -0.063033
0.777778, 0.010101, -0.062481, -0.062460
0.787879, 0.010101, -0.061656, -0.061636
0.797980, 0.010101, -0.060583, -0.060564
0.808081, 0.010101, -0.059267, -0.059247
0.818182, 0.010101, -0.057711, -0.057692
0.828283, 0.010101, -0.055923, -0.055905
0.838384, 0.010101, -0.053910, -0.053893
0.848485, 0.010101, -0.051680, -0.051664
0.858586, 0.010101, -0.049242, -0.049226
0.868687, 0.010101, -0.046606, -0.046591
0.878788, 0.010101, -0.043782, -0.043768
0.888889, 0.010101, -0.040781, -0.040768
0.898990, 0.010101, -0.037617, -0.037605
0.909091, 0.010101, -0.034301, -0.034290
0.919192, 0.010101, -0.030847, -0.030837
0.929293, 0.010101, -0.027268, -0.027259
0.939394, 0.010101, -0.023580, -0.023572
0.949495, 0.010101, -0.019797, -0.019790
0.959596, 0.010101, -0.015934, -0.015929
0.969697, 0.010101, -0.012007, -0.012003
0.979798, 0.010101, -0.008032, -0.008029
0.989899, 0.010101, -0.004024, -0.004023
1.000000, 0.010101, 0.000000, -0.000000
0.000000, 0.020202, 0.000000, 0.000000
0.010101, 0.020202, 0.008032, 0.008029
0.020202, 0.020202, 0.016031, 0.016026
0.030303, 0.020202, 0.023966, 0.023958
0.040404, 0.020202, 0.031804, 0.031793
0.050505, 0.020202, 0.039514, 0.039501
0.060606, 0.020202, 0.047065, 0.047050
0.070707, 0.020202, 0.054427, 0.054409
0.080808, 0.020202, 0.061569, 0.061549
0.090909, 0.020202, 0.068463, 0.068441
0.101010, 0.020202, 0.075082, 0.075058
0.111111, 0.020202, 0.081399, 0.081372
0.121212, 0.020202, 0.087387, 0.087359
0.131313, 0.020202, 0.093024, 0.092994
0.141414, 0.020202, 0.098286, 0.098254
0.151515, 0.020202, 0.103153, 0.103119
0.161616, 0.020202, 0.107604, 0.107569
0.171717, 0.020202, 0.111622, 0.111585
0.181818, 0.020202, 0.115190, 0.115153
0.191919, 0.020202, 0.118295, 0.118256
0.202020, 0.020202, 0.120923, 0.120883
0.212121, 0.020202, 0.123064, 0.123024
0.222222, 0.020202, 0.124710, 0.124669
0.232323, 0.020202, 0.125853, 0.125812
0.242424, 0.020202, 0.126490, 0.126449
0.252525, 0.020202, 0.126618, 0.126577
0.262626, 0.020202, 0.126235, 0.126194
0.272727, 0.020202, 0.125345, 0.125304
0.282828, 0.020202, 0.123949, 0.123909
0.292929, 0.020202, 0.122055, 0.122015
0.303030, 0.020202, 0.119669, 0.119630
0.313131, 0.020202, 0.116801, 0.116763
0.323232, 0.020202, 0.113463, 0.113426
0.333333, 0.020202, 0.109668, 0.109632
0.343434, 0.020202, 0.105431, 0.105397
0.353535, 0.020202, 0.100770, 0.100737
0.363636, 0.020202, 0.095703, 0.095672
0.373737, 0.020202, 0.090251, 0.090222
0.383838, 0.020202, 0.084435, 0.084408
0.393939, 0.020202, 0.078280, 0.078254
0.404040, 0.020202, 0.071809, 0.071785
0.414141, 0.020202, 0.065049, 0.065028
0.424242, 0.020202, 0.058027, 0.058008
0.434343, 0.020202, 0.050771, 0.050755
0.444444, 0.020202, 0.043311, 0.043297
0.454545, 0.020202, 0.035677, 0.035665
0.464646, 0.020202, 0.027899, 0.027890
0.474747, 0.020202, 0.020008, 0.020002
0.484848, 0.020202, 0.012037, 0.012033
0.494949, 0.020202, 0.004018, 0.004017
0.505051, 0.020202, -0.004018, -0.004017
0.515152, 0.020202, -0.012037, -0.012033
0.525253, 0.020202, -0.020008, -0.020002
0.535354, 0.020202, -0.027899, -0.027890
0.545455, 0.020202, -0.035677, -0.035665
0.555556, 0.020202, -0.043311, -0.043297
0.565657, 0.020202, -0.050771, -0.050755
0.575758, 0.020202, -0.058027, -0.058008
0.585859, 0.020202, -0.065049, -0.065028
0.595960, 0.020202, -0.071809, -0.071785
0.606061, 0.020202, -0.078280, -0.078254
0.616162, 0.020202, -0.084435, -0.084408
0.626263, 0.020202, -0.090251, -0.090222
0.636364, 0.020202, -0.095703, -0.095672
0.646465, 0.020202, -0.100770, -0.100737
0.656566, 0.020202, -0.105431, -0.105397
0.666667, 0.020202, -0.109668, -0.109632
0.676768, 0.020202, -0.113463, -0.113426
0.686869, 0.020202, -0.116801, -0.116763
0.696970, 0.020202, -0.119669, -0.119630
0.707071, 0.020202, -0.122055, -0.122015
0.717172, 0.020202, -0.123949, -0.123909
0.727273, 0.020202, -0.125345, -0.125304
0.737374, 0.020202, -0.126235, -0.126194
0.747475, 0.020202, -0.126618, -0.126577
0.757576, 0.020202, -0.126490, -0.126449
0.767677, 0.020202, -0.125853, -0.125812
0.777778, 0.020202, -0.124710, -0.124669
0.787879, 0.020202, -0.123064, -0.123024
0.797980, 0.020202, -0.120923, -0.120883
0.808081, 0.020202, -0.118295, -0.118256
0.818182, 0.020202, -0.115190, -0.115153
0.828283, 0.020202, -0.111622, -0.111585
0.838384, 0.020202, -0.107604, -0.107569
0.848485, 0.020202, -0.103153, -0.103119
0.858586, 0.020202, -0.098286, -0.098254
0.868687, 0.020202, -0.093024, -0.092994
0.878788, 0.020202, -0.087387, -0.087359
0.888889, 0.020202, -0.081399, -0.081372
0.898990, 0.020202, -0.075082, -0.075058
0.909091, 0.020202, -0.068463, -0.068441
0.919192, 0.020202, -0.061569, -0.061549
0.929293, 0.020202, -0.054427, -0.054409
0.939394, 0.020202, -0.047065, -0.047050
0.949495, 0.020202, -0.039514, -0.039501
0.959596, 0.020202, -0.031804, -0.031793
0.969697, 0.020202, -0.023966, -0.023958
0.979798, 0.020202, -0.016031, -0.016026
0.989899, 0.020202, -0.008032, -0.008029
1.000000, 0.020202, 0.000000, -0.000000
0.000000, 0.030303, 0.000000, 0.000000
0.010101, 0.030303, 0.012007, 0.012003
0.020202, 0.030303, 0.023966, 0.023958
0.030303, 0.030303, 0.035828, 0.035816
0.040404, 0.030303, 0.047546, 0.047530
0.050505, 0.030303, 0.059072, 0.059053
0.060606, 0.030303, 0.070360, 0.070338
0.070707, 0.030303, 0.081366, 0.081339
0.080808, 0.030303, 0.092043, 0.092013
0.090909, 0.030303, 0.102350, 0.102317
0.101010, 0.030303, 0.112245, 0.112209
0.111111, 0.030303, 0.121688, 0.121648
0.121212, 0.030303, 0.130641, 0.130598
0.131313, 0.030303, 0.139068, 0.139022
0.141414, 0.030303, 0.146935, 0.146887
0.151515, 0.030303, 0.154210, 0.154160
0.161616, 0.030303, 0.160864, 0.160812
0.171717, 0.030303, 0.166870, 0.166816
0.181818, 0.030303, 0.172205, 0.172149
0.191919, 0.030303, 0.176846, 0.176789
0.202020, 0.030303, 0.180775, 0.180716
0.212121, 0.030303, 0.183976, 0.183917
0.222222, 0.030303, 0.186437, 0.186376
0.232323, 0.030303, 0.188146, 0.188085
0.242424, 0.030303, 0.189098, 0.189037
0.252525, 0.030303, 0.189289, 0.189227
0.262626, 0.030303, 0.188717, 0.188656
0.272727, 0.030303, 0.187386, 0.187325
0.282828, 0.030303, 0.185300, 0.185240
0.292929, 0.030303, 0.182468, 0.182408
0.303030, 0.030303, 0.178901, 0.178843
0.313131, 0.030303, 0.174614, 0.174557
0.323232, 0.030303, 0.169623, 0.169568
0.333333, 0.030303, 0.163950, 0.163896
0.343434, 0.030303, 0.157616, 0.157565
0.353535, 0.030303, 0.150648, 0.150599
0.363636, 0.030303, 0.143073, 0.143027
0.373737, 0.030303, 0.134922, 0.134878
0.383838, 0.030303, 0.126228, 0.126187
0.393939, 0.030303, 0.117025, 0.116987
0.404040, 0.030303, 0.107352, 0.107317
0.414141, 0.030303, 0.097246, 0.097214
0.424242, 0.030303, 0.086748, 0.086720
0.434343, 0.030303, 0.075901, 0.075877
0.444444, 0.030303, 0.064749, 0.064728
0.454545, 0.030303, 0.053336, 0.053318
0.464646, 0.030303, 0.041708, 0.041694
0.474747, 0.030303, 0.029912, 0.029902
0.484848, 0.030303, 0.017995, 0.017989
0.494949, 0.030303, 0.006007, 0.006005
0.505051, 0.030303, -0.006007, -0.006005
0.515152, 0.030303, -0.017995, -0.017989
0.525253, 0.030303, -0.029912, -0.029902
0.535354, 0.030303, -0.041708, -0.041694
0.545455, 0.030303, -0.053336, -0.053318
0.555556, 0.030303, -0.064749, -0.064728
0.565657, 0.030303, -0.075901, -0.075877
0.575758, 0.030303, -0.086748, -0.086720
0.585859, 0.030303, -0.097246, -0.097214
0.595960, 0.030303, -0.107352, -0.107317
0.606061, 0.030303, -0.117025, -0.116987
0.616162, 0.030303, -0.126228, -0.126187
0.626263, 0.030303, -0.134922, -0.134878
0.636364, 0.030303, -0.143073, -0.143027
0.646465, 0.030303, -0.150648, -0.150599
0.656566, 0.030303, -0.157616, -0.157565
0.666667, 0.030303, -0.163950, -0.163896
0.676768, 0.030303, -0.169623, -0.169568
0.686869, 0.030303, -0.174614, -0.174557
0.696970, 0.030303, -0.178901, -0.178843
0.707071, 0.030303, -0.182468, -0.182408
0.717172, 0.030303, -0.185300, -0.185240
0.727273, 0.030303, -0.187386, -0.187325
0.737374, 0.030303, -0.188717, -0.188656
0.747475, 0.030303, -0.189289, -0.189227
0.757576, 0.030303, -0.189098, -0.189037
0.767677, 0.030303, -0.188146, -0.188085
0.777778, 0.030303, -0.186437, -0.186376
0.787879, 0.030303, -0.183976, -0.183917
0.797980, 0.030303, -0.180775, -0.180716
0.808081, 0.030303, -0.176846, -0.176789
0.818182, 0.030303, -0.172205, -0.172149
0.828283, 0.030303, -0.166870, -0.166816
0.838384, 0.030303, -0.160864, -0.160812
0.848485, 0.030303, -0.154210, -0.154160
0.858586, 0.030303, -0.146935, -0.146887
0.868687, 0.030303, -0.139068, -0.139022
0.878788, 0.030303, -0.130641, -0.130598
0.888889, 0.030303, -0.121688, -0.121648
0.898990, 0.030303, -0.112245, -0.112209
0.909091, 0.030303, -0.102350, -0.102317
0.919192, 0.030303, -0.092043, -0.092013
0.929293, 0.030303, -0.081366, -0.081339
0.939394, 0.030303, -0.070360, -0.070338
0.949495, 0.030303, -0.059072, -0.059053
0.959596, 0.030303, -0.047546, -0.047530
0.969697, 0.030303, -0.035828, -0.035816
0.979798, 0.030303, -0.023966, -0.023958
0.989899, 0.030303, -0.012007, -0.012003
1.000000, 0.030303, 0.000000, -0.000000
0.000000, 0.040404, 0.000000, 0.000000
0.010101, 0.040404, 0.015934, 0.015929
0.020202, 0.040404, 0.031804, 0.031793
0.030303, 0.040404, 0.047546, 0.047530
0.040404, 0.040404, 0.063096, 0.063075
0.050505, 0.040404, 0.078392, 0.078367
0.060606, 0.040404, 0.093373, 0.093342
0.070707, 0.040404, 0.107977, 0.107942
0.080808, 0.040404, 0.122147, 0.122107
0.090909, 0.040404, 0.135825, 0.135781
0.101010, 0.040404, 0.148956, 0.148908
0.111111, 0.040404, 0.161487, 0.161435
0.121212, 0.040404, 0.173368, 0.173312
0.131313, 0.040404, 0.184551, 0.184491
0.141414, 0.040404, 0.194991, 0.194928
0.151515, 0.040404, 0.204646, 0.204579
0.161616, 0.040404, 0.213476, 0.213407
0.171717, 0.040404, 0.221447, 0.221375
0.181818, 0.040404, 0.228527, 0.228452
0.191919, 0.040404, 0.234686, 0.234609
0.202020, 0.040404, 0.239900, 0.239822
0.212121, 0.040404, 0.244148, 0.244069
0.222222, 0.040404, 0.247413, 0.247332
0.232323, 0.040404, 0.249682, 0.249601
0.242424, 0.040404, 0.250945, 0.250864
0.252525, 0.040404, 0.251198, 0.251116
0.262626, 0.040404, 0.250440, 0.250358
0.272727, 0.040404, 0.248673, 0.248592
0.282828, 0.040404, 0.245904, 0.245824
0.292929, 0.040404, 0.242146, 0.242067
0.303030, 0.040404, 0.237412, 0.237335
0.313131, 0.040404, 0.231723, 0.231647
0.323232, 0.040404, 0.225100, 0.225027
0.333333, 0.040404, 0.217571, 0.217501
0.343434, 0.040404, 0.209166, 0.209098
0.353535, 0.040404, 0.199919, 0.199854
0.363636, 0.040404, 0.189867, 0.189805
0.373737, 0.040404, 0.179050, 0.178992
0.383838, 0.040404, 0.167512, 0.167458
0.393939, 0.040404, 0.155300, 0.155249
0.404040, 0.040404, 0.142462, 0.142416
0.414141, 0.040404, 0.129051, 0.129009
0.424242, 0.040404, 0.115120, 0.115083
0.434343, 0.040404, 0.100726, 0.100693
0.444444, 0.040404, 0.085926, 0.085898
0.454545, 0.040404, 0.070780, 0.070757
0.464646, 0.040404, 0.055349, 0.055331
0.474747, 0.040404, 0.039695, 0.039682
0.484848, 0.040404, 0.023881, 0.023873
0.494949, 0.040404, 0.007971, 0.007968
0.505051, 0.040404, -0.007971, -0.007968
0.515152, 0.040404, -0.023881, -0.023873
0.525253, 0.040404, -0.039695, -0.039682
0.535354, 0.040404, -0.055349, -0.055331
0.545455, 0.040404, -0.070780, -0.070757
0.555556, 0.040404, -0.085926, -0.085898
0.565657, 0.040404, -0.100726, -0.100693
0.575758, 0.040404, -0.115120, -0.115083
0.585859, 0.040404, -0.129051, -0.129009
0.595960, 0.040404, -0.142462, -0.142416
0.606061, 0.040404, -0.155300, -0.155249
0.616162, 0.040404, -0.167512, -0.167458
0.626263, 0.040404, -0.179050, -0.178992
0.636364, 0.040404, -0.189867, -0.189805
0.646465, 0.040404, -0.199919, -0.199854
0.656566, 0.040404, -0.209166, -0.209098
0.666667, 0.040404, -0.217571, -0.217501
0.676768, 0.040404, -0.225100, -0.225027
0.686869, 0.040404, -0.231723, -0.231647
0.696970, 0.040404, -0.237412, -0.237335
0.707071, 0.040404, -0.242146, -0.242067
0.717172, 0.040404, -0.245904, -0.245824
0.727273, 0.040404, -0.248673, -0.248592
0.737374, 0.040404, -0.250440, -0.250358
0.747475, 0.040404, -0.251198, -0.251116
0.757576, 0.040404, -0.250945, -0.250864
0.767677, 0.040404, -0.249682, -0.249601
0.777778, 0.040404, -0.247413, -0.247332
0.787879, 0.040404, -0.244148, -0.244069
0.797980, 0.040404, -0.239900, -0.239822
0.808081, 0.040404, -0.234686, -0.234609
0.818182, 0.040404, -0.228527, -0.228452
0.828283, 0.040404, -0.221447, -0.221375
0.838384, 0.040404, -0.213476, -0.213407
0.848485, 0.040404, -0.204646, -0.204579
0.858586, 0.040404, -0.194991, -0.194928
0.868687, 0.040404, -0.184551, -0.184491
0.878788, 0.040404, -0.173368, -0.173312
0.888889, 0.040404, -0.161487, -0.161435
0.898990, 0.040404, -0.148956, -0.148908
0.909091, 0.040404, -0.135825, -0.135781
0.919192, 0.040404, -0.122147, -0.122107
0.929293, 0.040404, -0.107977, -0.107942
0.939394, 0.040404, -0.093373, -0.093342
0.949495, 0.040404, -0.078392, -0.078367
0.959596, 0.040404, -0.063096, -0.063075
0.969697, 0.040404, -0.047546, -0.047530
0.979798, 0.040404, -0.031804, -0.031793
0.989899, 0.040404, -0.015934, -0.015929
1.000000, 0.040404, 0.000000, -0.000000
0.000000, 0.050505, 0.000000, 0.000000
0.010101, 0.050505, 0.019797, 0.019790
0.020202, 0.050505, 0.039514, 0.039501
0.030303, 0.050505, 0.059072, 0.059053
0.040404, 0.050505, 0.078392, 0.078367
0.050505, 0.050505, 0.097397, 0.097365
0.060606, 0.050505, 0.116009, 0.115971
0.070707, 0.050505, 0.134154, 0.134110
0.080808, 0.050505, 0.151759, 0.151710
0.090909, 0.050505, 0.168753, 0.168698
0.101010, 0.050505, 0.185067, 0.185007
0.111111, 0.050505, 0.200637, 0.200571
0.121212, 0.050505, 0.215398, 0.215328
0.131313, 0.050505, 0.229292, 0.229217
0.141414, 0.050505, 0.242263, 0.242184
0.151515, 0.050505, 0.254258, 0.254175
0.161616, 0.050505, 0.265229, 0.265143
0.171717, 0.050505, 0.275133, 0.275043
0.181818, 0.050505, 0.283928, 0.283836
0.191919, 0.050505, 0.291580, 0.291485
0.202020, 0.050505, 0.298058, 0.297961
0.212121, 0.050505, 0.303336, 0.303238
0.222222, 0.050505, 0.307393, 0.307293
0.232323, 0.050505, 0.310212, 0.310111
0.242424, 0.050505, 0.311782, 0.311680
0.252525, 0.050505, 0.312096, 0.311994
0.262626, 0.050505, 0.311153, 0.311052
0.272727, 0.050505, 0.308958, 0.308857
0.282828, 0.050505, 0.305519, 0.305419
0.292929, 0.050505, 0.300849, 0.300751
0.303030, 0.050505, 0.294968, 0.294872
0.313131, 0.050505, 0.287899, 0.287805
0.323232, 0.050505, 0.279671, 0.279580
0.333333, 0.050505, 0.270317, 0.270229
0.343434, 0.050505, 0.259874, 0.259790
0.353535, 0.050505, 0.248385, 0.248304
0.363636, 0.050505, 0.235896, 0.235819
0.373737, 0.050505, 0.222457, 0.222384
0.383838, 0.050505, 0.208122, 0.208054
0.393939, 0.050505, 0.192949, 0.192886
0.404040, 0.050505, 0.176999, 0.176942
0.414141, 0.050505, 0.160337, 0.160285
0.424242, 0.050505, 0.143029, 0.142982
0.434343, 0.050505, 0.125144, 0.125104
0.444444, 0.050505, 0.106756, 0.106722
0.454545, 0.050505, 0.087939, 0.087910
0.464646, 0.050505, 0.068767, 0.068744
0.474747, 0.050505, 0.049318, 0.049302
0.484848, 0.050505, 0.029670, 0.029661
0.494949, 0.050505, 0.009903, 0.009900
0.505051, 0.050505, -0.009903, -0.009900
0.515152, 0.050505, -0.029670, -0.029661
0.525253, 0.050505, -0.049318, -0.049302
0.535354, 0.050505, -0.068767, -0.068744
0.545455, 0.050505, -0.087939, -0.087910
0.555556, 0.050505, -0.106756, -0.106722
0.565657, 0.050505, -0.125144, -0.125104
0.575758, 0.050505, -0.143029, -0.142982
0.585859, 0.050505, -0.160337, -0.160285
0.595960, 0.050505, -0.176999, -0.176942
0.606061, 0.050505, -0.192949, -0.192886
0.616162, 0.050505, -0.208122, -0.208054
0.626263, 0.050505, -0.222457, -0.222384
0.636364, 0.050505, -0.235896, -0.235819
0.646465, 0.050505, -0.248385, -0.248304
0.656566, 0.050505, -0.259874, -0.259790
0.666667, 0.050505, -0.270317, -0.270229
0.676768, 0.050505, -0.279671, -0.279580
0.686869, 0.050505, -0.287899, -0.287805
0.696970, 0.050505, -0.294968, -0.294872
0.707071, 0.050505, -0.300849, -0.300751
0.717172, 0.050505, -0.305519, -0.305419
0.727273, 0.050505, -0.308958, -0.308857
0.737374, 0.050505, -0.311153, -0.311052
0.747475, 0.050505, -0.312096, -0.311994
0.757576, 0.050505, -0.311782, -0.311680
0.767677, 0.050505, -0.310212, -0.310111
0.777778, 0.050505, -0.307393, -0.307293
0.787879, 0.050505, -0.303336, -0.303238
0.797980, 0.050505, -0.298058, -0.297961
0.808081, 0.050505, -0.291580, -0.291485
0.818182, 0.050505, -0.283928, -0.283836
0.828283, 0.050505, -0.275133, -0.275043
0.838384, 0.050505, -0.265229, -0.265143
0.848485, 0.050505, -0.254258, -0.254175
0.858586, 0.050505, -0.242263, -0.242184
0.868687, 0.050505, -0.229292, -0.229217
0.878788, 0.050505, -0.215398, -0.215328
0.888889, 0.050505, -0.200637, -0.200571
0.898990, 0.050505, -0.185067, -0.185007
0.909091, 0.050505, -0.168753, -0.168698
0.919192, 0.050505, -0.151759, -0.151710
0.929293, 0.050505, -0.134154, -0.134110
0.939394, 0.050505, -0.116009, -0.115971
0.949495, 0.050505, -0.097397, -0.097365
0.959596, 0.050505, -0.078392, -0.078367
0.969697, 0.050505, -0.059072, -0.059053
0.979798, 0.050505, -0.039514, -0.039501
0.989899, 0.050505, -0.019797, -0.019790
1.000000, 0.050505, 0.000000, -0.000000
0.000000, 0.060606, 0.000000, 0.000000
0.010101, 0.060606, 0.023580, 0.023572
0.020202, 0.060606, 0.047065, 0.047050
0.030303, 0.060606, 0.070360, 0.070338
0.040404, 0.060606, 0.093373, 0.093342
0.050505, 0.060606, 0.116009, 0.115971
0.060606, 0.060606, 0.138178, 0.138133
0.070707, 0.060606, 0.159791, 0.159739
